org_id remap_id
17889058 117
17889059 117
17889060 24
17889061 117
17889062 99
17889063 91
17889069 57
17889070 57
17889071 57
17889072 57
17889073 57
17889074 57
17889075 57
17889079 25
17889080 25
17889081 74
17889082 23
17889083 28
17889084 14
17889085 24
17889086 23
17889087 26
17889088 90
17889089 98
17889090 97
17889091 28
17889096 8
17889097 67
17892046 41
17892048 41
17892820 5
17892821 5
17892822 5
17892823 5
17892824 47
17894299 113
17894300 87
17894302 72
17894304 91
17894733 14
17894734 91
17894735 3
17894736 28
17902159 22
17902160 33
17902161 91
17902162 5
17902163 5
17902165 67
17902166 41
17902168 55
17902170 96
17902171 78
17902172 8
17903692 65
17903773 45
17903774 37
17903775 54
17903776 38
17909681 28
17911289 67
17911290 67
17911291 67
17911793 116
17911799 97
17914350 67
17914440 12
17919223 78
17919224 78
17919225 78
17921277 23
17922818 23
17922877 23
17922904 87
17924681 57
17927208 87
17929403 45
17934051 60
17934052 47
17934053 47
17934054 47
17934055 47
17934056 60
17934057 47
17934157 41
17934158 41
17934159 60
17934160 47
17934161 41
17934162 26
17934163 14
17934164 14
17934165 14
17934166 47
17934167 14
17934168 28
17934169 99
17934170 60
17934171 47
17934172 5
17934173 5
17934179 60
17934180 47
17934181 34
17937658 24
17937659 24
17937660 24
17937661 67
17937662 67
17937663 67
17937664 28
17937665 28
17937666 28
17937667 28
17937668 28
17937669 28
17937670 28
17938167 69
17938168 8
17938169 55
17938170 8
17938174 7
17938175 8
17938176 96
17938177 20
17938178 87
17938179 78
17938180 69
17938181 25
17938182 46
17938184 8
17938185 1
17938186 8
17938187 9
17938188 25
17938189 11
17938191 67
17938201 95
17938202 8
17938203 41
17938204 7
17938205 28
17938206 15
17938207 18
17938208 67
17938209 55
17938237 28
17938238 41
17938239 35
17938240 11
17938418 5
17938419 12
17938446 12
17938478 8
17938583 109
17938606 41
17938607 19
17938608 89
17939724 41
17939725 41
17939726 41
17943412 69
17943461 72
17943462 72
17943463 7
17943464 110
17943465 1
17943466 4
17943467 87
17943468 87
17943469 87
17943470 8
17943471 8
17943472 87
17943475 72
17943476 99
17943477 5
17943478 101
17943479 101
17943480 101
17943481 110
17943482 7
17943483 110
17943484 7
17943485 7
17943486 7
17943487 110
17943488 110
17943489 87
17943490 87
17943491 87
17943492 8
17943496 57
17943497 57
17943499 17
17943500 87
17943501 17
17943502 110
17943503 10
17943504 115
17943505 87
17943506 17
17943507 99
17943508 99
17943509 17
17943510 87
17943512 99
17943513 17
17943521 67
17943522 67
17943523 28
17943524 67
17943525 67
17943526 67
17943527 96
17943528 96
17943554 6
17943555 47
17943556 41
17943559 6
17943560 47
17943563 47
17943564 6
17943565 6
17943623 58
17943624 95
17943625 58
17943626 55
17943627 36
17943628 58
17943629 36
17943630 58
17944518 28
17944520 6
17949841 55
17949842 55
17949843 55
17949853 84
17951039 65
17951177 50
17951355 57
17963221 28
17964264 18
17965438 47
17966163 34
17966184 15
17967639 41
17967688 41
17967689 41
17967690 60
17967691 41
17967692 26
17967714 47
17967715 41
17967716 41
17967717 41
17967718 41
17972448 87
17972449 23
17972450 31
17972451 69
17972452 69
17972453 69
17973239 28
17973240 28
17973241 28
17973243 33
17973245 12
17973246 12
17973247 12
17973248 12
17973259 6
17973260 47
17973261 99
17973262 99
17975239 109
17977950 23
17979567 36
17979614 47
17981086 12
17981132 112
17981133 91
17981134 97
17981135 17
17981136 99
17981137 25
17981140 13
17981141 13
17981142 13
17981143 13
17982619 70
17982649 25
17983358 90
17983404 67
17983405 67
17983406 23
17983407 23
17983501 41
17983502 97
17983503 97
17983504 97
17983505 97
17983507 41
17983508 97
17983509 41
17983511 97
17983513 16
17983514 97
17983515 41
17983516 66
17983517 97
17983518 97
17983520 97
17983521 41
17983522 79
17983523 97
17983524 28
17983525 41
17983526 97
17983529 97
17983530 41
17983551 117
17983552 117
17983553 117
17983554 117
17983583 2
17983584 2
17983585 2
17983586 2
17983595 81
17983596 81
17983597 81
17983598 85
17983599 85
17983600 85
17983601 85
17983605 99
17983606 81
17983607 104
17983608 104
17983609 104
17983610 27
17983611 27
17983612 11
17983664 114
17983665 114
17983666 114
17983667 103
17983668 103
17983669 68
17983670 68
17983671 68
17983672 110
17983686 72
17983687 5
17983688 47
17983689 41
17983690 47
17983691 6
17983692 35
17983693 109
17983694 14
17983695 74
17983696 6
17983697 6
17983698 47
17983699 109
17983700 28
17983702 5
17983703 41
17983704 41
17983705 5
17983706 120
17983707 6
17983708 6
17983709 108
17983710 47
17983712 6
17983713 8
17983714 23
17983715 28
17983716 40
17983717 40
17983718 40
17983754 67
17983755 67
17983943 98
17983944 98
17983945 98
17983946 111
17983947 111
17983948 111
17983950 98
17983951 98
17983952 98
17983954 47
17983955 47
17983956 47
17983957 26
17983958 26
17983959 26
17983961 98
17983962 98
17983963 98
17983966 15
17983967 15
17983984 75
17983985 75
17983986 75
17983987 75
17984001 57
17984117 0
17984118 0
17984263 93
17984264 93
17984265 93
17984266 93
17984267 93
17984268 93
17984269 93
17984270 58
17984271 58
17984272 58
17984273 58
17984274 58
17984275 58
17984276 23
17984277 23
17984278 23
17984279 23
17984280 23
17984281 23
17984282 23
17984283 23
17984284 23
17984285 23
17984286 23
17984287 23
17984288 23
17984292 98
17984293 98
17984294 98
17984295 98
17984330 41
17984331 41
17984332 41
17984389 20
17984390 20
17984391 20
17984392 20
17984393 66
17984394 66
17984395 66
17984396 66
17984397 29
17984398 76
17984399 29
17984400 29
17984414 58
17984415 53
17984416 39
17984417 67
17984418 41
17984419 97
17984420 71
17984421 67
17984422 75
17984423 19
17984424 71
17984425 103
17984426 68
17984427 24
17984428 26
17984429 74
17984430 71
17984431 67
17984432 23
17984433 25
17984434 71
17984435 91
17984436 23
17984437 103
17984641 58
17984642 53
17984643 39
17984644 67
17984645 41
17984646 97
17984647 71
17984648 67
17984649 75
17984650 19
17984651 71
17984652 103
17984653 68
17984654 24
17984655 26
17984656 74
17984657 76
17984658 67
17984659 23
17984660 25
17984661 90
17984662 91
17984663 23
17984664 28
17984709 72
17984710 72
17984711 72
17984712 72
17984728 26
17984729 26
17984730 26
17984731 26
17984732 26
17984733 26
17984734 75
17984735 28
17984736 28
17984737 28
17984908 90
17984909 90
17985029 17
17985064 117
17985112 8
17985113 8
17985114 8
17987454 29
17989268 71
17989748 28
17989750 31
17989753 5
17989754 5
17989755 68
17989756 85
17989757 8
17989758 8
17989759 78
17989760 78
17989768 41
17989769 41
17989770 41
17989771 41
17989772 93
17989773 7
17989774 7
17989775 7
17989776 110
17989777 110
17989778 109
17989813 72
17989814 72
17989815 72
17989816 28
17989817 88
17989825 75
17989841 107
17989842 107
17989848 85
17989849 85
17989862 50
17989863 104
17989864 107
17989865 104
17989866 104
17989867 107
17989890 93
17989900 41
17989901 41
17989902 41
17989903 41
17989905 41
17989906 41
17989908 5
17989909 91
17989913 5
17989914 41
17989915 5
17989919 7
17989920 5
17989921 28
17989922 109
17989925 41
17989930 97
17989947 4
17989948 4
17989949 4
17989953 4
17989985 60
17989986 60
17989987 47
17989988 47
17989989 47
17989990 47
17989991 60
17989992 26
17989994 60
17989995 47
17989996 60
17990002 8
17990003 35
17990004 8
17990012 55
17990013 86
17990038 5
17990039 68
17990042 68
17990064 68
17990066 8
17990067 85
17990069 107
17990073 8
17990074 8
17990075 8
17990076 8
17990081 42
17990083 66
17990087 116
17990090 97
17990092 5
17990093 85
17990094 106
17990101 7
17990102 8
17990103 26
17990104 1
17990105 7
17990106 115
17990108 8
17990110 7
17990112 1
17990113 111
17990149 26
17990150 26
17990151 26
17990152 26
17990763 14
17993015 6
17993017 23
17993021 116
17996557 18
17999727 11
18001827 85
18003158 65
18012283 98
18012284 98
18012285 98
18012299 98
18012300 98
18012301 98
18012302 98
18012303 98
18012304 98
18012305 26
18012306 26
18012307 98
18012308 98
18017129 25
18017191 75
18017356 101
18017498 44
18017536 28
18017567 23
18019206 97
18023610 10
18024255 8
18024549 36
18024552 11
18024790 18
18024792 71
18024795 110
18024796 87
18024803 85
18024805 107
18024808 18
18024845 85
18024921 8
18024922 8
18024923 74
18024924 8
18024925 8
18028593 93
18040228 99
18040229 99
18040230 93
18040231 93
18040232 93
18040233 93
18040234 93
18040235 93
18040236 91
18040237 91
18040238 91
18040239 91
18040240 91
18040241 23
18040242 23
18040243 23
18040244 23
18040245 23
18040246 23
18040247 28
18040248 28
18040249 28
18040250 28
18040251 28
18040252 28
18040253 25
18040254 96
18040323 58
18040324 58
18040336 36
18040337 36
18040338 36
18040341 25
18040342 25
18040343 25
18040344 25
18040345 25
18040346 25
18040347 99
18040348 99
18040349 99
18040350 99
18040508 25
18040509 25
18040510 25
18040511 25
18040512 25
18040513 99
18040514 99
18040515 99
18040516 99
18040517 93
18040518 93
18040519 93
18040520 93
18040521 91
18040522 91
18040523 91
18040524 91
18040525 23
18040526 23
18040527 23
18040528 23
18057498 99
18059415 28
18059994 28
18060000 47
18060048 47
18061359 41
18061360 41
18062098 13
18062100 55
18062101 90
18062113 23
18062212 17
18062269 57
18062307 18
18062363 31
18062372 14
18062379 25
18062436 31
18062471 11
18062493 98
18062498 68
18062499 47
18064147 17
18064148 17
18064149 17
18064150 17
18065066 41
18069541 3
18069542 3
18071270 67
18071291 29
18071306 5
18071307 99
18071308 14
18071309 25
18071310 23
18071311 28
18077169 28
18077341 45
18077395 28
18077552 109
18077594 6
18083041 67
18083227 67
18083243 109
18083244 17
18083245 71
18083246 12
18083247 97
18083363 14
18083643 47
18085392 17
18085393 17
18085582 47
18085583 47
18085584 47
18085585 47
18085586 47
18086326 110
18088927 71
18089205 99
18089218 41
18089219 36
18089243 11
18093288 87
18095221 47
18095434 110
18095435 110
18095436 97
18095437 72
18095438 72
18095439 24
18095440 23
18095441 85
18095490 98
18095491 98
18095492 98
18095493 57
18095494 57
18095495 58
18095496 5
18095497 91
18095498 91
18095618 101
18095645 111
18095646 91
18095647 23
18095648 28
18095649 75
18095650 75
18095651 34
18095757 116
18095758 116
18095759 116
18095760 116
18095761 117
18095762 117
18095763 85
18095764 99
18095765 99
18095766 99
18095773 14
18095774 14
18095775 58
18095776 25
18095777 71
18095778 68
18095779 58
18095780 25
18095781 25
18095782 25
18095783 25
18095784 25
18095785 74
18095786 97
18095787 35
18095788 25
18095789 19
18095790 71
18095791 17
18095792 23
18095793 31
18095840 47
18095841 23
18095843 91
18095844 109
18095845 109
18095846 47
18095847 23
18095848 58
18095849 19
18095850 30
18095851 31
18096064 1
18096065 1
18096066 1
18096067 67
18096068 67
18096069 67
18096073 41
18096074 41
18096153 2
18096154 2
18096155 2
18096156 67
18096157 2
18096158 67
18096159 67
18096215 24
18096216 94
18096217 85
18096218 47
18096219 23
18096220 28
18096249 47
18096250 47
18096251 47
18096255 7
18096256 7
18096276 72
18096339 120
18096340 120
18096341 120
18096373 115
18096374 115
18096375 115
18096522 14
18096523 19
18096524 30
18096525 31
18096530 12
18096531 12
18096532 12
18096533 12
18096593 7
18096594 93
18096595 93
18096596 93
18096597 91
18096598 91
18096599 91
18096600 91
18096601 4
18096602 4
18096603 4
18096684 40
18096686 96
18096687 96
18096688 41
18096689 41
18096690 101
18096691 101
18096692 68
18096693 68
18096694 68
18096695 82
18096696 82
18096697 72
18096698 113
18096771 25
18096772 23
18096773 28
18096923 1
18096924 1
18096925 1
18096926 8
18096927 8
18096928 8
18096929 5
18096930 5
18096931 5
18096932 67
18096933 67
18096934 67
18096935 31
18096936 30
18096937 18
18096938 36
18096939 14
18096940 26
18096941 74
18096942 74
18096943 74
18096944 7
18096945 7
18096946 7
18096947 67
18096948 67
18096949 26
18096950 26
18096951 26
18096952 8
18096953 8
18096954 1
18096955 1
18096956 1
18096957 67
18096958 67
18096994 25
18096995 23
18096996 28
18096997 91
18096998 97
18096999 26
18097000 98
18097001 97
18097002 28
18097003 75
18097004 75
18097005 34
18097006 31
18097098 28
18097107 8
18097109 47
18097118 36
18097119 90
18097120 47
18097121 47
18097122 47
18097150 112
18097151 112
18097152 112
18097153 112
18097154 112
18097155 112
18097156 21
18097157 21
18097214 101
18097215 8
18097216 101
18097217 8
18097218 101
18097219 8
18097323 69
18097324 69
18097325 69
18097326 97
18097327 47
18097328 28
18097329 19
18097330 30
18097331 31
18097332 17
18097333 114
18097334 22
18097335 87
18097336 87
18097337 87
18097338 25
18097339 23
18097340 28
18097341 23
18097342 58
18097343 91
18097344 23
18097345 28
18097385 26
18097481 41
18097482 97
18097483 41
18097484 41
18097485 16
18097486 41
18097487 66
18097488 41
18097489 41
18097490 79
18097491 41
18097492 47
18097526 24
18097527 118
18097528 85
18097529 25
18097530 23
18097531 28
18097532 91
18097533 23
18097534 28
18097535 40
18097536 40
18097537 48
18097539 25
18097540 25
18097541 23
18097542 28
18097543 90
18097544 98
18097545 97
18097546 28
18097640 17
18097641 67
18097642 22
18097643 25
18097644 23
18097645 28
18097646 91
18097647 23
18097648 28
18097649 90
18097650 98
18097651 97
18097652 28
18097653 25
18097654 25
18097655 23
18097656 28
18097657 14
18097658 93
18097659 17
18097660 67
18097661 22
18097662 14
18097663 24
18097664 23
18097665 85
18103876 47
18110904 68
18110905 71
18115989 78
18115990 110
18120966 71
18122951 8
18122952 8
18122953 8
18122954 8
18122955 4
18122956 4
18122957 4
18122958 4
18122960 7
18122961 7
18122962 7
18122963 7
18122964 7
18122965 7
18122966 7
18122967 7
18122982 1
18122983 1
18122984 1
18122985 1
18122986 5
18122987 5
18122988 5
18122989 5
18122992 7
18122993 7
18122994 7
18122995 7
18122996 1
18122997 1
18122998 1
18123000 67
18123001 22
18123002 4
18123003 4
18123004 4
18123005 18
18123006 4
18123007 4
18123035 67
18123036 67
18123037 67
18123038 67
18123039 89
18123040 24
18123041 71
18123042 24
18123043 67
18123044 28
18123062 8
18123063 18
18123064 5
18123065 91
18123066 67
18123067 22
18123085 6
18123086 6
18123087 6
18123088 6
18123123 18
18123124 5
18123125 14
18123126 99
18123127 19
18123128 68
18123129 34
18123130 93
18123143 14
18123144 17
18123145 14
18123146 87
18123147 87
18123148 87
18123149 87
18123154 4
18123155 107
18123156 107
18123157 107
18123158 4
18123164 75
18123165 75
18123166 75
18123167 1
18123168 2
18123169 68
18123192 110
18123193 55
18123194 55
18123195 55
18123196 55
18123197 90
18123198 90
18123199 90
18123200 90
18123202 69
18123203 69
18123204 69
18123205 57
18123206 57
18123207 87
18123208 87
18123209 87
18123210 87
18123211 87
18123218 1
18123219 1
18123220 1
18123221 1
18123222 17
18123223 17
18123224 17
18123225 17
18123259 67
18123260 67
18123261 17
18123262 17
18123263 17
18123264 17
18123272 9
18123273 9
18123274 9
18123275 9
18123276 20
18123277 20
18123278 20
18123279 20
18123282 29
18123283 29
18123284 29
18123285 29
18123286 20
18123287 20
18123288 20
18123289 20
18123290 9
18123291 9
18123292 9
18123293 9
18123340 66
18123341 66
18123342 66
18123343 66
18123403 10
18123404 10
18123405 10
18123406 10
18123459 3
18123460 3
18123461 3
18123494 4
18123495 4
18123496 25
18123497 25
18123498 10
18123499 25
18123500 10
18123533 1
18123534 0
18123535 0
18123536 0
18123537 0
18123538 0
18123572 96
18123573 96
18123574 96
18123575 96
18123576 96
18123577 96
18123620 74
18123621 109
18123634 19
18123635 19
18123636 19
18123637 19
18123652 3
18123653 8
18123654 25
18123655 25
18123656 25
18123657 25
18123659 67
18123660 67
18123661 67
18123662 67
18123663 28
18123664 28
18123665 28
18123666 28
18128262 41
18128890 28
18131430 23
18131431 23
18131592 41
18131606 71
18142734 28
18142861 14
18142862 41
18142863 41
18142913 47
18142914 47
18142915 47
18142916 47
18142917 57
18142918 58
18142919 57
18142920 57
18142921 47
18142922 47
18142923 47
18142924 47
18143046 8
18143047 8
18143048 8
18143757 15
18144859 87
18145953 110
18145954 110
18145955 110
18145956 97
18145957 87
18145958 97
18146113 50
18146114 50
18146115 50
18146130 50
18151166 8
18151167 4
18151168 4
18151169 4
18156671 49
18158393 1
18158394 99
18158395 99
18158396 87
18158671 85
18163390 96
18163391 96
18163448 67
18163456 78
18163457 96
18163485 41
18167427 5
18171694 42
18171695 45
18171700 41
18172319 103
18176553 78
18176568 87
18176705 28
18176737 0
18176776 68
18176777 68
18176778 68
18176779 87
18176780 87
18176781 87
18176782 87
18180356 25
18180537 25
18182241 41
18182251 48
18182436 41
18185516 3
18185542 28
18185564 3
18185567 3
18185594 3
18185595 67
18185598 19
18185609 3
18185623 47
18185624 47
18185625 47
18185626 90
18185627 90
18185654 47
18185666 47
18185667 67
18185668 69
18185671 47
18185674 41
18185702 67
18185704 41
18185709 67
18185713 87
18185714 87
18185721 117
18185722 1
18195372 47
18203471 99
18203800 117
18203801 85
18203802 99
18203803 24
18203804 91
18203807 117
18207010 25
18207020 97
18207025 67
18207068 55
18207109 25
18207111 67
18207118 55
18207122 55
18207135 18
18208337 25
18208518 12
18210959 97
18211074 47
18211075 23
18211076 28
18211187 99
18211188 99
18211231 87
18211232 87
18211233 87
18211271 5
18211273 5
18211344 117
18211345 117
18211346 117
18211347 117
18212334 44
18212335 49
18212336 49
18212337 45
18212338 47
18212339 47
18212368 99
18212369 41
18212370 60
18212371 78
18212372 78
18212373 78
18212374 26
18212393 26
18212595 98
18212596 98
18212597 98
18212598 98
18212599 26
18212600 26
18217028 91
18218766 75
18222988 15
18222989 69
18223108 26
18225679 49
18225680 30
18226754 28
18226851 14
18226852 14
18226853 28
18227126 25
18227127 14
18227128 47
18227129 25
18227641 1
18227852 87
18227853 14
18227854 26
18232126 47
18238484 41
18238485 41
18238486 41
18238487 41
18238488 41
18240720 98
18241517 14
18241827 72
18242100 110
18242178 97
18242186 72
18242187 87
18242191 91
18242240 101
18249862 31
18249863 35
18249864 35
18249865 35
18249866 2
18249867 2
18249870 12
18249873 12
18249887 28
18249893 28
18249894 28
18249895 28
18249896 28
18249897 28
18249898 28
18249899 28
18249900 28
18249901 28
18249902 12
18249903 12
18249904 12
18249905 12
18249906 12
18249943 97
18249944 97
18249947 19
18249948 68
18249949 68
18249950 68
18249952 24
18249954 72
18249955 72
18249956 72
18249958 12
18249959 12
18249960 12
18249961 25
18249962 25
18249963 25
18249966 87
18249967 87
18249968 87
18249969 68
18249970 68
18249971 24
18249973 68
18249974 68
18249975 68
18249976 11
18249977 14
18249980 19
18249982 75
18249983 75
18249984 75
18249985 97
18249986 97
18249987 87
18249988 87
18250299 14
18250301 14
18250303 74
18250322 74
18250343 14
18250344 94
18250345 47
18250346 28
18250347 25
18250348 25
18250349 25
18250350 25
18250351 87
18250352 87
18250353 87
18250354 87
18258398 23
18258416 28
18258418 23
18258448 6
18258449 6
18258450 6
18258451 8
18258452 47
18258453 47
18258454 5
18258455 5
18258557 14
18258558 14
18258559 23
18262376 41
18262383 41
18262390 41
18262400 28
18262401 28
18262402 115
18262403 97
18262404 97
18262707 96
18268104 67
18268212 97
18277177 41
18277178 41
18277179 41
18277180 41
18277181 41
18277182 41
18277184 26
18277211 58
18277212 85
18277213 22
18277236 99
18278745 25
18280456 28
18284541 17
18284614 98
18287628 49
18287631 99
18287635 14
18287670 58
18287673 25
18287674 118
18287676 18
18287686 49
18287703 14
18287728 25
18287798 19
18287885 97
18287906 62
18289439 68
18289440 68
18289441 71
18289442 71
18289443 71
18289783 97
18289785 64
18289786 54
18289787 54
18289788 40
18289789 40
18289790 65
18289791 65
18289792 63
18289793 63
18289794 37
18289795 44
18289796 44
18289797 52
18289798 52
18289799 42
18289800 42
18289801 56
18289802 38
18289803 38
18289804 48
18289805 48
18289806 49
18289807 49
18289808 38
18289809 38
18289810 38
18289811 38
18289812 45
18289813 45
18289814 45
18289815 45
18289929 50
18289930 59
18296636 8
18296667 26
18296792 110
18296793 110
18296794 26
18296795 26
18296797 110
18296945 58
18297280 75
18298022 61
18298051 46
18298052 46
18298117 11
18298118 11
18298119 11
18298120 11
18298121 11
18298122 15
18298123 15
18298124 15
18298175 46
18298176 46
18298177 46
18298178 46
18298179 46
18298180 46
18298181 46
18298182 46
18298183 46
18298184 46
18298185 46
18302805 41
18308584 23
18312323 49
18312351 5
18312363 5
18317732 16
18317782 68
18317878 19
18318013 67
18318041 31
18318580 55
18319378 23
18319379 23
18319380 23
18319381 23
18319382 23
18319413 23
18319658 96
18320096 28
18322803 48
18322805 49
18323203 1
18323204 1
18323205 1
18323206 1
18323207 34
18323208 31
18325615 75
18327126 34
18327127 58
18327130 102
18327131 102
18327132 3
18327133 3
18327134 3
18327137 24
18327138 96
18327139 80
18327186 97
18327187 97
18327188 97
18327189 74
18327190 74
18327191 74
18327192 99
18327193 85
18327222 1
18327223 1
18327224 1
18327225 5
18327235 41
18327236 23
18327237 41
18327238 31
18327239 31
18327240 31
18327241 14
18327242 14
18327243 55
18327244 7
18327245 7
18327246 7
18327257 3
18327258 33
18327259 33
18327274 5
18327275 5
18327276 5
18327277 91
18327278 91
18327294 0
18327295 0
18327305 5
18327306 5
18327307 55
18327336 99
18327337 14
18327338 17
18327339 23
18327340 28
18327347 5
18327359 57
18327370 102
18327371 44
18327372 44
18327373 30
18327374 30
18327375 28
18327376 28
18327380 5
18327381 5
18327388 91
18327389 91
18327395 41
18327396 85
18327397 85
18327398 85
18327399 85
18327405 31
18327411 78
18327412 78
18327413 78
18327414 50
18327474 50
18327475 50
18327476 50
18327493 25
18327494 60
18327579 43
18327580 41
18327581 78
18327652 0
18327653 0
18327654 0
18327655 97
18327656 4
18327657 5
18327658 57
18327662 86
18327663 86
18327685 87
18327686 87
18327699 68
18327700 68
18327716 0
18327717 99
18327718 68
18327719 68
18327732 72
18327738 50
18327739 50
18327756 4
18327757 110
18327795 104
18327796 104
18327797 104
18327803 68
18327804 78
18327805 26
18327806 71
18327807 68
18327808 23
18327809 23
18327810 14
18327821 23
18327873 24
18327874 26
18327875 41
18327876 118
18327877 25
18327878 75
18327879 71
18327880 24
18327881 23
18327882 88
18327883 109
18327885 88
18327886 75
18327890 71
18327891 71
18327892 71
18327893 87
18327894 8
18327898 109
18327899 78
18327900 75
18327901 75
18327906 13
18327907 13
18327908 13
18327909 13
18327910 13
18327911 16
18327913 41
18327914 75
18327915 73
18327916 99
18327917 99
18327918 85
18327923 66
18327924 66
18327925 66
18327926 66
18327927 57
18327928 88
18327930 41
18327931 23
18327932 23
18327933 75
18327939 87
18327940 87
18327941 75
18327942 87
18327943 87
18327945 18
18327946 67
18327947 87
18327950 23
18327951 5
18327952 41
18327953 111
18327954 111
18327955 111
18327958 73
18327959 73
18327960 73
18327976 71
18327977 71
18327978 71
18327990 25
18327991 25
18327992 25
18327993 29
18327994 29
18328008 67
18328009 67
18328010 67
18328011 67
18328012 67
18328013 67
18328036 117
18328037 117
18328038 117
18328039 117
18328040 117
18328673 8
18334745 1
18340599 28
18340600 28
18340747 55
18340748 55
18343365 58
18343366 1
18343388 97
18343402 57
18343403 41
18343405 55
18343406 55
18343407 14
18343408 55
18343440 55
18343500 5
18343502 26
18343521 47
18343541 1
18343577 57
18343578 108
18343579 41
18343580 58
18343584 55
18343603 75
18343615 58
18343619 57
18343637 55
18343642 55
18343643 55
18343644 58
18343645 90
18343646 55
18343647 57
18343710 75
18343714 2
18343716 99
18343717 99
18343718 5
18343730 68
18343760 55
18343782 28
18343790 23
18343843 7
18343846 4
18343848 4
18343849 1
18345762 25
18349317 85
18354177 28
18354361 23
18354363 5
18354843 25
18354844 57
18355451 41
18356967 36
18356968 71
18357722 23
18357732 23
18357736 45
18357738 41
18363333 26
18363340 5
18363341 49
18363342 49
18363343 52
18363344 52
18363345 46
18363346 46
18363347 46
18363348 49
18363349 49
18363350 72
18363351 72
18363352 72
18363353 97
18363354 97
18363355 97
18363389 25
18363391 25
18363393 25
18366694 87
18368484 25
18368485 25
18368486 25
18368487 28
18368489 8
18368490 67
18368491 15
18368492 15
18368493 80
18368495 14
18368496 14
18368497 14
18368520 85
18374037 67
18374044 22
18374045 85
18374046 47
18374049 13
18374052 30
18374054 81
18374055 71
18374851 17
18374852 67
18374853 2
18374854 2
18374855 2
18374856 2
18374930 25
18374938 25
18374950 107
18374965 21
18374968 74
18374969 4
18374970 4
18374971 4
18375035 14
18375036 24
18375037 23
18375038 26
18375041 41
18375042 41
18375043 41
18375044 41
18375045 41
18375046 41
18375047 41
18375048 41
18375049 41
18375050 41
18375051 41
18375288 15
18375289 15
18375290 80
18375294 8
18375295 28
18375300 57
18375315 16
18375316 41
18375317 66
18375319 41
18375320 79
18375321 41
18375322 47
18375400 67
18375402 71
18375403 71
18375404 71
18375405 71
18375565 55
18375567 17
18375568 17
18375569 17
18375570 17
18375575 117
18375576 97
18375577 28
18375578 117
18375601 69
18375602 69
18375603 69
18375635 87
18375636 78
18375637 78
18375638 78
18375639 98
18375640 98
18375641 28
18375642 98
18375643 111
18375644 111
18375645 13
18375646 13
18375647 13
18375648 13
18375674 36
18375675 36
18375676 36
18375695 111
18375696 111
18375797 36
18375798 36
18375799 36
18375800 58
18375839 47
18375840 47
18375841 26
18375842 26
18375843 26
18375844 26
18375845 26
18375846 26
18375847 98
18375848 98
18375849 98
18375850 98
18375851 98
18375852 58
18375853 58
18375854 58
18375855 58
18375856 58
18375857 58
18375858 58
18375859 58
18375860 58
18375861 58
18375862 58
18375863 58
18375864 95
18375865 69
18375866 84
18375867 69
18375868 90
18375869 90
18375870 55
18375871 55
18375872 55
18375873 55
18375874 55
18375875 17
18375876 17
18377449 99
18379425 117
18379539 8
18379540 87
18379884 79
18379889 97
18380024 14
18380044 109
18380124 41
18381644 84
18382693 67
18382694 67
18382695 67
18382696 67
18382698 41
18382699 41
18382700 41
18382701 41
18382950 47
18382966 8
18382971 97
18382999 65
18383042 69
18383693 98
18383694 26
18383696 90
18383697 4
18383748 110
18383749 101
18383750 68
18383751 110
18383940 99
18386629 41
18386631 8
18386895 8
18386901 4
18387023 33
18387024 87
18387031 71
18389018 13
18389947 74
18389953 6
18389995 6
18390000 5
18390132 57
18390143 28
18390224 6
18390228 8
18393607 72
18393608 82
18393609 82
18393610 82
18393611 82
18395409 0
18395816 23
18395821 17
18399293 95
18399294 41
18399295 87
18399329 8
18399332 67
18399334 33
18400086 7
18400379 87
18400382 97
18400383 97
18400385 17
18409701 41
18410655 55
18410682 55
18410714 36
18410888 44
18410890 44
18410900 42
18410905 45
18410940 5
18412429 13
18414685 109
18417933 26
18417937 25
18417945 71
18417948 14
18417954 75
18417958 24
18417966 23
18417972 24
18417973 14
18417985 117
18417991 99
18417992 91
18417993 99
18417994 99
18417997 74
18417999 8
18418003 87
18418004 117
18418005 117
18418006 85
18418029 23
18418033 14
18418034 28
18418036 106
18418037 106
18418038 106
18418039 116
18418040 116
18418089 49
18418125 67
18418126 23
18418127 115
18418135 8
18418138 75
18418140 47
18418146 26
18418187 90
18418190 62
18418210 119
18428284 97
18431233 67
18431234 41
18431235 111
18442882 1
18443111 99
18450091 109
18450109 47
18450112 87
18450140 23
18450141 23
18450231 99
18450264 0
18451873 67
18451874 67
18451875 67
18451876 25
18451877 25
18451878 25
18451879 80
18451880 80
18451881 80
18451882 80
18451883 12
18451890 12
18451891 12
18451892 12
18451893 12
18451894 74
18451896 87
18451898 68
18451961 69
18451962 68
18451963 68
18451964 68
18451965 71
18451966 71
18451967 71
18451968 109
18451969 109
18451970 109
18451971 17
18451972 17
18451973 17
18451974 99
18451975 99
18451976 99
18451977 47
18451978 109
18451979 26
18451980 6
18451981 116
18451982 47
18451983 28
18451984 47
18451985 117
18451986 85
18451987 47
18451988 99
18451989 99
18452408 69
18452412 78
18452427 24
18453247 17
18453248 23
18453249 85
18453250 19
18453251 30
18453252 31
18453258 19
18463802 31
18463807 33
18463855 14
18463904 17
18465659 41
18466368 41
18466370 2
18466371 96
18466372 12
18466373 69
18466374 2
18466376 33
18466377 31
18466378 2
18466379 35
18466380 95
18466381 70
